stable_id	description
WBGene00094852	none available
WBGene00094853	none available
WBGene00094854	none available
WBGene00094855	none available
WBGene00094856	Predicted to be integral component of membrane. Is an ortholog of C. elegans F33C8.4 and chup-1. In C. elegans, chup-1 is involved in cholesterol import.
WBGene00094857	none available
WBGene00094858	none available
WBGene00094859	none available
WBGene00094860	none available
WBGene00094861	none available
WBGene00094862	Is an ortholog of C. elegans F14B8.5 and chrX_pilon.g19327.
WBGene00094863	none available
WBGene00094864	none available
WBGene00094865	Is predicted to encode a protein with the following domains: Uncharacterized conserved protein (DUF2045) and Protein of unknown function DUF2045. Is an ortholog of C. elegans C16E9.2.
WBGene00094866	Predicted to enable neuropeptide Y receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g18967 and npr-1. In C. elegans, npr-1 is involved in several processes, including G protein-coupled receptor signaling pathway; behavioral response to ethanol; and thermotaxis.
WBGene00094867	Is predicted to encode a protein with the following domains: von Willebrand factor type A domain; von Willebrand factor, type A; and von Willebrand factor A-like domain superfamily. Is an ortholog of C. elegans K09E2.1.
WBGene00094868	Predicted to enable guanyl-nucleotide exchange factor activity. Predicted to be involved in intracellular signal transduction. Predicted to be located in cytoplasm. Is an ortholog of C. elegans rhgf-1. In C. elegans, rhgf-1 is involved in axon regeneration.
WBGene00094869	none available
WBGene00094870	none available
WBGene00094871	none available
WBGene00094872	none available
WBGene00094873	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srv and 7TM GPCR, serpentine receptor class v (Srv).
WBGene00094874	none available
WBGene00094875	none available
WBGene00094876	none available
WBGene00094877	none available
WBGene00094878	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrII_pilon.g6375 and nep-17.
WBGene00094879	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans ZC373.2.
WBGene00094880	none available
WBGene00094881	none available
WBGene00094882	none available
WBGene00094883	none available
WBGene00094884	none available
WBGene00094885	Is an ortholog of C. elegans dmd-8.
WBGene00094886	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans lgc-1; lgc-29; and lgc-18.
WBGene00094887	none available
WBGene00094888	none available
WBGene00094889	Is an ortholog of C. elegans B0198.2 and chrX_pilon.g20181.
WBGene00094890	none available
WBGene00094891	none available
WBGene00094892	none available
WBGene00094893	Predicted to enable serine-type endopeptidase activity. Predicted to be involved in proteolysis.
WBGene00094894	Predicted to enable serine-type endopeptidase activity. Predicted to be involved in proteolysis.
WBGene00094895	none available
WBGene00094896	Predicted to enable DNA-binding transcription factor activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans ZK328.6.
WBGene00094897	Predicted to enable clathrin binding activity; metalloendopeptidase activity; and phospholipid binding activity. Predicted to be involved in cell adhesion; endocytosis; and proteolysis. Predicted to be located in membrane. Is an ortholog of C. elegans F32H2.11; F32H2.8; and Y43F4A.1.
WBGene00094898	none available
WBGene00094899	none available
WBGene00094900	none available
WBGene00094901	none available
WBGene00094902	none available
WBGene00094903	none available
WBGene00094904	none available
WBGene00094905	none available
WBGene00094906	none available
WBGene00094907	none available
WBGene00094908	none available
WBGene00094909	none available
WBGene00094910	none available
WBGene00094911	none available
WBGene00094912	Predicted to enable lipid binding activity.
WBGene00094913	none available
WBGene00094914	Predicted to enable ammonium transmembrane transporter activity. Predicted to be involved in ammonium transport. Predicted to be located in membrane. Predicted to be integral component of plasma membrane. Is an ortholog of C. elegans chrV_pilon.g14237 and rhr-1.
WBGene00094915	none available
WBGene00094916	none available
WBGene00094917	Is predicted to encode a protein with the following domains: CX module and Domain of unknown function CX.
WBGene00094918	none available
WBGene00094919	Is an ortholog of C. elegans T22B11.1.
WBGene00094920	none available
WBGene00094921	none available
WBGene00094922	none available
WBGene00094923	none available
WBGene00094924	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans F31E3.2 and chrIII_pilon.g8045.
WBGene00094925	none available
WBGene00094926	none available
WBGene00094927	none available
WBGene00094928	none available
WBGene00094929	none available
WBGene00094930	none available
WBGene00094931	Predicted to enable calcium ion binding activity and serine-type endopeptidase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans rom-2.
WBGene00094932	none available
WBGene00094933	none available
WBGene00094934	Is predicted to encode a protein with the following domains: SIKE family and SIKE family.
WBGene00094935	none available
WBGene00094936	Predicted to be involved in protein import into mitochondrial matrix and protein ufmylation. Predicted to be part of mitochondrial outer membrane translocase complex. Is an ortholog of C. elegans chrIII_pilon.g8236 and ufm-1.
WBGene00094937	Predicted to enable ATP binding activity; ATPase-coupled intramembrane lipid transporter activity; and magnesium ion binding activity. Predicted to be involved in phospholipid transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans tat-1. In C. elegans, tat-1 is involved in several processes, including lysosome organization; phospholipid translocation; and regulation of phagocytosis, engulfment.
WBGene00094938	none available
WBGene00094939	Is predicted to encode a protein with the following domains: PAN domain and PAN/Apple domain. Is an ortholog of C. elegans ZC449.1.
WBGene00094940	none available
WBGene00094941	Predicted to enable inorganic anion exchanger activity. Predicted to be involved in anion transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans abts-4 and chrX_pilon.g19296.
WBGene00094942	none available
WBGene00094943	none available
WBGene00094944	none available
WBGene00094945	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans arf-1. In C. elegans, arf-1 is involved in several processes, including oocyte development; regulation of apoptotic process involved in development; and regulation of receptor-mediated endocytosis.
WBGene00094946	none available
WBGene00094947	Is an ortholog of C. elegans B0280.7 and chrIII_pilon.g8078.
WBGene00094948	Predicted to enable GTP binding activity; GTPase activity; and protein heterodimerization activity. Predicted to be involved in transcription initiation from RNA polymerase II promoter. Predicted to be located in nucleus. Is an ortholog of C. elegans chrIII_pilon.g8880 and rab-33.
WBGene00094949	none available
WBGene00094950	none available
WBGene00094951	none available
WBGene00094952	Predicted to enable lipid transporter activity. Predicted to be involved in lipid transport. Is an ortholog of C. elegans vit-6. In C. elegans, vit-6 is involved in negative regulation of protein oxidation; negative regulation of reactive oxygen species biosynthetic process; and positive regulation of cholesterol import.
WBGene00094953	none available
WBGene00094954	none available
WBGene00094955	none available
WBGene00094956	Is an ortholog of C. elegans eor-2. In C. elegans, eor-2 is involved in several processes, including nematode male tail tip morphogenesis; neuron migration; and signal transduction.
WBGene00094957	none available
WBGene00094958	none available
WBGene00094959	none available
WBGene00094960	none available
WBGene00094961	none available
WBGene00094962	none available
WBGene00094963	none available
WBGene00094964	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation.
WBGene00094965	none available
WBGene00094966	none available
WBGene00094967	none available
WBGene00094968	none available
WBGene00094969	none available
WBGene00094970	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation.
WBGene00094971	none available
WBGene00094972	Is predicted to encode a protein with the following domain: MFS transporter superfamily.
WBGene00094973	none available
WBGene00094974	none available
WBGene00094975	none available
WBGene00094976	Is an ortholog of C. elegans F26F12.3.
WBGene00094977	none available
WBGene00094978	none available
WBGene00094979	none available
WBGene00094980	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF1759) and Protein of unknown function DUF1759.
WBGene00094981	none available
WBGene00094982	none available
WBGene00094983	none available
WBGene00094984	Is an ortholog of C. elegans mbr-1.
WBGene00094985	none available
WBGene00094986	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation.
WBGene00094987	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily.
WBGene00094988	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane.
WBGene00094989	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srt and 7TM GPCR, serpentine receptor class t (Srt). Is an ortholog of C. elegans srt-62.
WBGene00094990	none available
WBGene00094991	none available
WBGene00094992	Predicted to enable phospholipase activity. Is an ortholog of C. elegans W02B12.1; Y65B4BR.1; and Y73B6BL.37.
WBGene00094993	none available
WBGene00094994	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; C2H2-type zinc-finger domain; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily.
WBGene00094995	none available
WBGene00094996	none available
WBGene00094997	none available
WBGene00094998	none available
WBGene00094999	none available
WBGene00095000	none available
WBGene00095001	none available
WBGene00095002	none available
WBGene00095003	none available
WBGene00095004	none available
WBGene00095005	none available
WBGene00095006	none available
WBGene00095007	Predicted to be involved in ubiquitin-dependent protein catabolic process. Is an ortholog of C. elegans skr-4.
WBGene00095008	none available
WBGene00095009	Predicted to enable phospholipase A2 activity. Predicted to be involved in arachidonic acid secretion and phospholipid metabolic process.
WBGene00095010	none available
WBGene00095011	none available
WBGene00095012	Is predicted to encode a protein with the following domains: F-box domain; Ion channel regulatory protein UNC-93; F-box domain; Ion channel regulatory protein, UNC-93; Leucine-rich repeat domain superfamily; F-box-like domain superfamily; and MFS transporter superfamily. Is an ortholog of C. elegans ZK6.8; Y39D8A.1; and B0554.7.
WBGene00095013	none available
WBGene00095014	none available
WBGene00095015	none available
WBGene00095016	none available
WBGene00095017	none available
WBGene00095018	none available
WBGene00095019	none available
WBGene00095020	none available
WBGene00095021	none available
WBGene00095022	none available
WBGene00095023	none available
WBGene00095024	none available
WBGene00095025	none available
WBGene00095026	none available
WBGene00095027	none available
WBGene00095028	none available
WBGene00095029	Predicted to enable RNA binding activity; heme binding activity; and identical protein binding activity. Predicted to be involved in primary miRNA processing. Predicted to be part of microprocessor complex. Is an ortholog of C. elegans pash-1. In C. elegans, pash-1 is involved in primary miRNA processing and regulation of developmental process.
WBGene00095030	none available
WBGene00095031	none available
WBGene00095032	none available
WBGene00095033	none available
WBGene00095034	none available
WBGene00095035	Is predicted to encode a protein with the following domains: Cation transporting ATPase, C-terminus; Cation-transporting P-type ATPase, C-terminal; HAD superfamily; P-type ATPase, transmembrane domain superfamily; and HAD-like superfamily. Is an ortholog of C. elegans chrI_pilon.g2636 and pmr-1. In C. elegans, pmr-1 is involved in several processes, including metal ion transport; response to metal ion; and response to oxidative stress.
WBGene00095036	none available
WBGene00095037	Predicted to enable hydrolase activity, acting on ester bonds. Predicted to be involved in lipid metabolic process.
WBGene00095038	none available
WBGene00095039	Predicted to enable ATP binding activity and nucleic acid binding activity. Is an ortholog of C. elegans ddx-27.
WBGene00095040	none available
WBGene00095041	none available
WBGene00095042	none available
WBGene00095043	none available
WBGene00095044	none available
WBGene00095045	none available
WBGene00095046	Predicted to enable zinc ion binding activity. Is an ortholog of C. elegans chrI_pilon.g2294 and dys-1. In C. elegans, dys-1 is involved in several processes, including forward locomotion; muscle cell cellular homeostasis; and sarcomere organization.
WBGene00095047	none available
WBGene00095048	none available
WBGene00095049	none available
WBGene00095050	none available
WBGene00095051	none available
WBGene00095052	none available
WBGene00095053	none available
WBGene00095054	Predicted to enable DNA binding activity.
WBGene00095055	none available
WBGene00095056	none available
WBGene00095057	Predicted to be located in membrane.
WBGene00095058	none available
WBGene00095059	none available
WBGene00095060	none available
WBGene00095061	none available
WBGene00095062	none available
WBGene00095063	none available
WBGene00095064	none available
WBGene00095065	none available
WBGene00095066	none available
WBGene00095067	none available
WBGene00095068	Predicted to enable calcium ion binding activity and sodium channel activity. Predicted to be involved in sodium ion transport. Predicted to be located in membrane. Is an ortholog of C. elegans egas-1; egas-3; and egas-2.
WBGene00095069	none available
WBGene00095070	none available
WBGene00095071	none available
WBGene00095072	none available
WBGene00095073	none available
WBGene00095074	Predicted to enable IMP dehydrogenase activity. Predicted to be involved in purine nucleotide biosynthetic process. Is an ortholog of C. elegans T22D1.3 and chrIV_pilon.g10714.
WBGene00095075	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srd and 7TM GPCR, serpentine receptor class d (Srd).
WBGene00095076	none available
WBGene00095077	Is predicted to encode a protein with the following domains: CX module and Domain of unknown function CX.
WBGene00095078	none available
WBGene00095079	none available
WBGene00095080	none available
WBGene00095081	none available
WBGene00095082	none available
WBGene00095083	none available
WBGene00095084	none available
WBGene00095085	none available
WBGene00095086	none available
WBGene00095087	none available
WBGene00095088	Is an ortholog of C. elegans C04A11.2.
WBGene00095089	none available
WBGene00095090	none available
WBGene00095091	none available
WBGene00095092	none available
WBGene00095093	none available
WBGene00095094	none available
WBGene00095095	Predicted to enable sodium:proton antiporter activity. Predicted to be involved in regulation of pH; sodium ion transport; and transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans nhx-3.
WBGene00095096	Predicted to enable N-acetyltransferase activity. Is an ortholog of C. elegans D2023.4 and chrV_pilon.g15862.
WBGene00095097	Predicted to enable glutamate-ammonia ligase activity. Predicted to be involved in glutamine biosynthetic process. Is an ortholog of C. elegans gln-3.
WBGene00095098	Predicted to enable DNA binding activity.
WBGene00095099	none available
WBGene00095100	none available
WBGene00095101	none available
WBGene00095102	none available
WBGene00095103	none available
WBGene00095104	none available
WBGene00095105	none available
WBGene00095106	none available
WBGene00095107	none available
WBGene00095108	none available
WBGene00095109	none available
WBGene00095110	none available
WBGene00095111	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated.
WBGene00095112	none available
WBGene00095113	none available
WBGene00095114	none available
WBGene00095115	none available
WBGene00095116	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-135.
WBGene00095117	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated.
WBGene00095118	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-43.
WBGene00095119	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans let-767. In C. elegans, let-767 is involved in several processes, including female genitalia development; long-chain fatty acid biosynthetic process; and steroid metabolic process.
WBGene00095120	none available
WBGene00095121	none available
WBGene00095122	none available
WBGene00095123	none available
WBGene00095124	Predicted to enable heme binding activity and oxygen binding activity. Is an ortholog of C. elegans ZK6.8; Y39D8A.1; and B0554.7.
WBGene00095125	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-176; nhr-237; and nhr-139.
WBGene00095126	none available
WBGene00095127	none available
WBGene00095128	none available
WBGene00095129	none available
WBGene00095130	none available
WBGene00095131	none available
WBGene00095132	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans srj-15.
WBGene00095133	none available
WBGene00095134	Is an ortholog of C. elegans srj-6 and srj-7.
WBGene00095135	none available
WBGene00095136	none available
WBGene00095137	none available
WBGene00095138	none available
WBGene00095139	none available
WBGene00095140	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str; 7TM GPCR, serpentine receptor class j (Srj); and 7TM GPCR, serpentine receptor class r (Str).
WBGene00095141	none available
WBGene00095142	Predicted to enable glutathione transferase activity. Predicted to be involved in glutathione metabolic process. Predicted to be located in cytoplasm. Is an ortholog of C. elegans C02D5.4; gst-44; and gsto-2. In C. elegans, gst-44 is involved in response to reactive oxygen species.
WBGene00095143	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans ptc-3. In C. elegans, ptc-3 is involved in molting cycle.
WBGene00095144	none available
WBGene00095145	none available
WBGene00095146	Is predicted to encode a protein with the following domains: Variant SH3 domain; Phosphotyrosine interaction domain (PTB/PID); SH3 domain; PTB/PI domain; PH-like domain superfamily; and SH3-like domain superfamily. Is an ortholog of C. elegans chrII_pilon.g3331 and jip-1.
WBGene00095147	none available
WBGene00095148	none available
WBGene00095149	none available
WBGene00095150	none available
WBGene00095151	none available
WBGene00095152	none available
WBGene00095153	none available
WBGene00095154	none available
WBGene00095155	none available
WBGene00095156	Is an ortholog of C. elegans oac-26; oac-4; and oac-52.
WBGene00095157	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str; Serpentine type 7TM GPCR chemoreceptor Srt; 7TM GPCR, serpentine receptor class t (Srt); and 7TM GPCR, serpentine receptor class r (Str).
WBGene00095158	none available
WBGene00095159	none available
WBGene00095160	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans odr-10 and members of the C. elegans str and srj gene classes including str-168 and srj-13. In C. elegans, odr-10 is involved in several processes, including detection of chemical stimulus involved in sensory perception; olfactory behavior; and positive chemotaxis.
WBGene00095161	none available
WBGene00095162	none available
WBGene00095163	none available
WBGene00095164	none available
WBGene00095165	Is predicted to encode a protein with the following domains: Cysteine-rich  secretory protein-related and CAP superfamily. Is an ortholog of C. elegans mlt-9 and members of the C. elegans scl gene class including scl-2.
WBGene00095166	none available
WBGene00095167	none available
WBGene00095168	none available
WBGene00095169	none available
WBGene00095170	Predicted to enable cysteine synthase activity. Predicted to be involved in cysteine biosynthetic process from serine. Is an ortholog of C. elegans chrII_pilon.g6543 and cysl-2. In C. elegans, cysl-2 is involved in cysteine biosynthetic process from serine.
WBGene00095171	none available
WBGene00095172	Predicted to enable metalloendopeptidase activity and zinc ion binding activity. Predicted to be involved in molting cycle and proteolysis.
WBGene00095173	none available
WBGene00095174	Predicted to enable oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. Predicted to be involved in cellular aldehyde metabolic process. Is an ortholog of C. elegans alh-4 and alh-5.
WBGene00095175	none available
WBGene00095176	none available
WBGene00095177	none available
WBGene00095178	Is predicted to encode a protein with the following domains: GAGA factor and Zinc finger, GAGA-binding factor.
WBGene00095179	none available
WBGene00095180	Is predicted to encode a protein with the following domain: Zinc finger C2H2-type.
WBGene00095181	Is predicted to encode a protein with the following domain: Zinc finger C2H2-type.
WBGene00095182	none available
WBGene00095183	Is predicted to encode a protein with the following domains: Arginine/serine-rich protein PNISR and PNN-interacting serine/arginine-rich protein. Is an ortholog of C. elegans chrI_pilon.g2213 and rsy-1.
WBGene00095184	Predicted to enable DNA binding activity.
WBGene00095185	none available
WBGene00095186	none available
WBGene00095187	Predicted to enable acetoacetate-CoA ligase activity. Predicted to be involved in lipid metabolic process. Is an ortholog of C. elegans sur-5.
WBGene00095188	none available
WBGene00095189	none available
WBGene00095190	Predicted to enable GTP binding activity and GTPase activity. Predicted to be involved in protein homooligomerization. Is an ortholog of C. elegans F49H12.3.
WBGene00095191	none available
WBGene00095192	none available
WBGene00095193	none available
WBGene00095194	none available
WBGene00095195	Predicted to be involved in positive regulation of apoptotic process. Predicted to be located in mitochondrial envelope. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g19491 and dct-1. In C. elegans, dct-1 is involved in several processes, including autophagy of mitochondrion; determination of adult lifespan; and positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis.
WBGene00095196	none available
WBGene00095197	Predicted to enable ion transmembrane transporter activity. Predicted to be involved in ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans sfxn-2.
WBGene00095198	none available
WBGene00095199	none available
WBGene00095200	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome. Is an ortholog of C. elegans vps-52. In C. elegans, vps-52 is involved in negative regulation of dense core granule transport; positive regulation of dense core granule transport; and positive regulation of locomotion involved in locomotory behavior.
WBGene00095201	none available
WBGene00095202	none available
WBGene00095203	Predicted to enable 4 iron, 4 sulfur cluster binding activity and catalytic activity. Predicted to be involved in Mo-molybdopterin cofactor biosynthetic process. Predicted to be part of molybdopterin synthase complex. Is an ortholog of C. elegans F49H6.5.
WBGene00095204	Predicted to be involved in microtubule-based process. Predicted to be part of dynein complex.
WBGene00095205	none available
WBGene00095206	none available
WBGene00095207	none available
WBGene00095208	none available
WBGene00095209	none available
WBGene00095210	none available
WBGene00095211	none available
WBGene00095212	Is an ortholog of C. elegans C18B2.4.
WBGene00095213	none available
WBGene00095214	none available
WBGene00095215	none available
WBGene00095216	Predicted to enable GTP binding activity and sodium channel activity. Predicted to be involved in sodium ion transport. Predicted to be located in membrane. Is an ortholog of C. elegans C18B2.5.
WBGene00095217	none available
WBGene00095218	none available
WBGene00095219	none available
WBGene00095220	Predicted to be located in cell surface. Is an ortholog of C. elegans chrX_pilon.g19255 and ttr-36.
WBGene00095221	Predicted to be located in cell surface. Is an ortholog of C. elegans ttr-35.
WBGene00095222	Is an ortholog of C. elegans ets-4.
WBGene00095223	Predicted to enable metalloendopeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis.
WBGene00095224	none available
WBGene00095225	Is predicted to encode a protein with the following domain: SET domain. Is an ortholog of C. elegans set-20.
WBGene00095226	Predicted to be involved in glutathione metabolic process. Is an ortholog of C. elegans gst-8; gst-14; and gst-13.
WBGene00095227	Predicted to enable ATP binding activity and acetyl-CoA carboxylase activity. Predicted to be involved in fatty acid biosynthetic process. Is an ortholog of C. elegans pod-2. In C. elegans, pod-2 is involved in several processes, including establishment or maintenance of epithelial cell apical/basal polarity; polarity specification of anterior/posterior axis; and water homeostasis.
WBGene00095228	none available
WBGene00095229	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans mlck-1.
WBGene00095230	none available
WBGene00095231	none available
WBGene00095232	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane.
WBGene00095233	none available
WBGene00095234	Predicted to be involved in lipid metabolic process. Is an ortholog of C. elegans K11E4.1.
WBGene00095235	Predicted to enable phosphatase activity. Predicted to be involved in phosphatidylinositol dephosphorylation. Is an ortholog of C. elegans inpp-1.
WBGene00095236	Predicted to be involved in lipid metabolic process.
WBGene00095237	none available
WBGene00095238	none available
WBGene00095239	none available
WBGene00095240	none available
WBGene00095241	Predicted to enable phosphatidylinositol binding activity. Predicted to be involved in signal transduction. Is an ortholog of C. elegans rrc-1. In C. elegans, rrc-1 is involved in positive regulation of GTPase activity.
WBGene00095242	none available
WBGene00095243	none available
WBGene00095244	Is predicted to encode a protein with the following domain: Zinc finger C2H2-type. Is an ortholog of C. elegans ztf-6; B0310.2; and M03D4.4. In C. elegans, ztf-6 is involved in asymmetric stem cell division; cell fate specification; and positive regulation of gene expression.
WBGene00095245	Predicted to enable ABC-type transporter activity and ATP binding activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans abt-5; abt-1; and chrI_pilon.g2383. In C. elegans, abt-1 is involved in RNA interference.
WBGene00095246	none available
WBGene00095247	Predicted to enable secondary active sulfate transmembrane transporter activity. Predicted to be involved in sulfate transport and transmembrane transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans sulp-7.
WBGene00095248	none available
WBGene00095249	none available
WBGene00095250	none available
WBGene00095251	none available
WBGene00095252	none available
WBGene00095253	none available
WBGene00095254	Predicted to enable ATP binding activity; actin filament binding activity; and cytoskeletal motor activity. Predicted to be part of myosin complex. Is an ortholog of C. elegans nmy-1. In C. elegans, nmy-1 is involved in several processes, including nematode larval development; protein localization; and regulation of embryonic cell shape.
WBGene00095255	none available
WBGene00095256	none available
WBGene00095257	none available
WBGene00095258	none available
WBGene00095259	Predicted to enable hydrolase activity. Is an ortholog of C. elegans chrIII_pilon.g7759 and par-3. In C. elegans, par-3 is involved in several processes, including establishment of mitotic spindle orientation; gonad development; and polarity specification of anterior/posterior axis.
WBGene00095260	none available
WBGene00095261	Is predicted to encode a protein with the following domains: MATH domain; BTB/POZ domain; BTB/POZ domain; MATH/TRAF domain; TRAF-like; and SKP1/BTB/POZ domain superfamily. Is an ortholog of C. elegans ZC123.1.
WBGene00095262	Is predicted to encode a protein with the following domains: Immunoglobulin domain; Immunoglobulin I-set domain; Fibronectin type III domain; Immunoglobulin subtype 2; Immunoglobulin subtype; Fibronectin type III; Immunoglobulin I-set; Immunoglobulin-like fold; Fibronectin type III superfamily; and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans chrII_pilon.g5853.
WBGene00095263	Predicted to enable ATP binding activity and tryptophan-tRNA ligase activity. Predicted to be involved in tryptophanyl-tRNA aminoacylation. Predicted to be part of mitochondrial small ribosomal subunit. Is an ortholog of C. elegans prmt-5. In C. elegans, prmt-5 is involved in several processes, including negative regulation of DNA damage response, signal transduction by p53 class mediator; peptidyl-arginine methylation; and response to odorant.
WBGene00095264	none available
WBGene00095265	none available
WBGene00095266	Predicted to be involved in phosphatidylinositol biosynthetic process. Predicted to be part of PAS complex.
WBGene00095267	none available
WBGene00095268	none available
WBGene00095269	none available
WBGene00095270	Predicted to be involved in phosphatidylinositol biosynthetic process. Predicted to be part of PAS complex. Is an ortholog of C. elegans chrI_pilon.g1512 and vacl-14.
WBGene00095271	Predicted to enable DNA binding activity. Predicted to be involved in chromatin remodeling. Predicted to be part of SWI/SNF complex and brahma complex. Is an ortholog of C. elegans let-526. In C. elegans, let-526 is involved in gonad development; nematode larval development; and positive regulation of transcription by RNA polymerase II.
WBGene00095272	none available
WBGene00095273	none available
WBGene00095274	none available
WBGene00095275	none available
WBGene00095276	none available
WBGene00095277	none available
WBGene00095278	none available
WBGene00095279	none available
WBGene00095280	none available
WBGene00095281	none available
WBGene00095282	Is an ortholog of C. elegans nlp-8.
WBGene00095283	Predicted to enable GTPase activator activity. Is an ortholog of C. elegans K02B12.7 and chrI_pilon.g1610. In C. elegans, K02B12.7 is involved in IRE1-mediated unfolded protein response.
WBGene00095284	none available
WBGene00095285	none available
WBGene00095286	none available
WBGene00095287	Is predicted to encode a protein with the following domains: F-box-like; F-box domain; Ring finger domain; F-box domain; Zinc finger, RING-type; Zinc finger, RING/FYVE/PHD-type; Leucine-rich repeat domain superfamily; and F-box-like domain superfamily.
WBGene00095288	none available
WBGene00095289	none available
WBGene00095290	none available
WBGene00095291	Predicted to enable glutamate-ammonia ligase activity. Predicted to be involved in glutamine biosynthetic process. Is an ortholog of C. elegans gln-2; chrV_pilon.g13356; and chrIII_pilon.g9388.
WBGene00095292	none available
WBGene00095293	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans Y52B11A.4.
WBGene00095294	Predicted to be integral component of membrane. Is an ortholog of C. elegans W10C8.6.
WBGene00095295	Predicted to be involved in non-motile cilium assembly. Predicted to be part of BBSome. Is an ortholog of C. elegans bbs-1 and chrI_pilon.g2905. In C. elegans, bbs-1 is involved in non-motile cilium assembly.
WBGene00095296	none available
WBGene00095297	none available
WBGene00095298	none available
WBGene00095299	none available
WBGene00095300	Predicted to enable nucleic acid binding activity and zinc ion binding activity. Is an ortholog of C. elegans zfr-1.
WBGene00095301	none available
WBGene00095302	none available
WBGene00095303	none available
WBGene00095304	Is predicted to encode a protein with the following domains: Putative death-receptor fusion protein (DUF2428); Armadillo-type fold; and Domain of unknown function DUF2428, death-receptor-like. Is an ortholog of C. elegans Y92H12A.5 and chrI_pilon.g203.
WBGene00095305	none available
WBGene00095306	none available
WBGene00095307	none available
