stable_id	description
WBGene00222827	Predicted to enable adenyl-nucleotide exchange factor activity; chaperone binding activity; and protein homodimerization activity. Predicted to be involved in protein folding. Is an ortholog of C. elegans C34C12.8 and chrIII_pilon.g7257.
WBGene00222828	Predicted to enable sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans chrV_pilon.g16197.
WBGene00222829	Predicted to enable sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans chrV_pilon.g16198 and dmd-10. In C. elegans, dmd-10 is involved in mechanosensory behavior and response to osmotic stress.
WBGene00222830	Predicted to enable G-protein beta/gamma-subunit complex binding activity; GTP binding activity; and GTPase activity. Predicted to be involved in adenylate cyclase-modulating G protein-coupled receptor signaling pathway. Is an ortholog of C. elegans chrV_pilon.g16199 and odr-3. In C. elegans, odr-3 is involved in several processes, including hyperosmotic response; olfactory behavior; and response to odorant.
WBGene00222831	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; and Immunoglobulin-like fold. Is an ortholog of O. volvulus OVOC12043.
WBGene00222832	Predicted to be integral component of membrane. Is an ortholog of C. elegans C34D4.4 and chrIV_pilon.g10768.
WBGene00222833	Predicted to enable peptidyl-prolyl cis-trans isomerase activity. Predicted to be involved in protein peptidyl-prolyl isomerization. Is an ortholog of C. elegans chrIV_pilon.g10764 and cyn-12.
WBGene00222834	Predicted to be located in transport vesicle. Predicted to be part of BLOC-1 complex. Is an ortholog of C. elegans chrIV_pilon.g10765 and mutd-1. In C. elegans, mutd-1 is involved in endosomal transport.
WBGene00222835	Predicted to enable metal ion binding activity and ubiquitin-protein transferase activity. Predicted to be involved in protein ubiquitination. Is an ortholog of C. elegans chrIV_pilon.g10766 and hecd-1. In C. elegans, hecd-1 is involved in several processes, including determination of adult lifespan; hemidesmosome assembly; and regulation of Notch signaling pathway.
WBGene00222836	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; Immunoglobulin-like fold; and Motile sperm domain-containing protein 1.
WBGene00222837	Predicted to enable metal ion binding activity. Is an ortholog of C. elegans chrX_pilon.g19500 and unk-1.
WBGene00222838	Is predicted to encode a protein with the following domain: GM2-AP, lipid-recognition domain superfamily. Is an ortholog of C. elegans C34E7.4; C05E7.2; and C05E7.1.
WBGene00222839	Predicted to be located in outer membrane. Is an ortholog of C. elegans chrIII_pilon.g7677 and gop-3.
WBGene00222840	Is predicted to encode a protein with the following domains: Uncharacterised conserved protein; CLEC16A/TT9, N-terminal; and CLEC16A/TT9. Is an ortholog of C. elegans chrIII_pilon.g7675 and gop-1.
WBGene00222841	none available
WBGene00222842	Predicted to enable methyltransferase activity. Predicted to be involved in peptidyl-arginine N-methylation. Is an ortholog of C. elegans chrIII_pilon.g7671 and prmt-5. In C. elegans, prmt-5 is involved in several processes, including negative regulation of DNA damage response, signal transduction by p53 class mediator; peptidyl-arginine methylation; and response to odorant.
WBGene00222843	Predicted to enable protein dimerization activity. Predicted to be involved in neuron development and regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrIII_pilon.g7673 and cnd-1. In C. elegans, cnd-1 is involved in axonal fasciculation and negative regulation of gliogenesis.
WBGene00222844	Predicted to be part of mitochondrial small ribosomal subunit. Is an ortholog of C. elegans mrps-26.
WBGene00222845	Predicted to be involved in vesicle-mediated transport. Predicted to be located in Golgi apparatus and membrane. Is an ortholog of C. elegans chrX_pilon.g20131 and rsd-3.
WBGene00222846	Is an ortholog of C. elegans chrX_pilon.g20134 and tag-241.
WBGene00222847	none available
WBGene00222848	Predicted to enable serine-type endopeptidase inhibitor activity. Is an ortholog of C. elegans C34F6.1 and chrX_pilon.g20021.
WBGene00222849	Predicted to enable sulfotransferase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g20025 and hst-2. In C. elegans, hst-2 is involved in heparan sulfate proteoglycan biosynthetic process, enzymatic modification; regulation of cellular component movement; and regulation of growth.
WBGene00222850	Is predicted to encode a protein with the following domains: Fibronectin type III domain; Fibronectin type III; Immunoglobulin-like fold; and Fibronectin type III superfamily. Is an ortholog of C. elegans C34F6.10 and chrX_pilon.g20031.
WBGene00222851	Is affected by ivermectin based on RNA-seq studies. Is an ortholog of C. elegans C34F6.11 and chrX_pilon.g20024.
WBGene00222852	Predicted to enable AMP deaminase activity. Predicted to be involved in IMP salvage. Is an ortholog of C. elegans ampd-1 and chrII_pilon.g4445.
WBGene00222853	Predicted to be involved in Wnt signaling pathway and intracellular signal transduction. Is an ortholog of C. elegans dsh-2; dsh-1; and chrII_pilon.g4449. In C. elegans, dsh-1 is involved in Wnt signaling pathway, regulating spindle positioning.
WBGene00222854	Is affected by 20-hydroxyecdysone based on proteomic studies. Is predicted to encode a protein with the following domains: Armadillo-like helical and Armadillo-type fold. Is an ortholog of C. elegans chrI_pilon.g1023 and hpo-27.
WBGene00222855	Predicted to enable ABC-type transporter activity and ATP binding activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane.
WBGene00222856	Enriched in reproductive tract based on proteomic studies. Is predicted to encode a protein with the following domains: Zona pellucida-like domain and Zona pellucida domain. Is an ortholog of C. elegans chrI_pilon.g1018 and noah-1. In C. elegans, noah-1 is involved in molting cycle.
WBGene00222857	Predicted to enable phosphatidylinositol binding activity and ubiquitin binding activity. Is an ortholog of C. elegans chrI_pilon.g1022 and stam-1. In C. elegans, stam-1 is involved in several processes, including cellular localization; ephrin receptor signaling pathway; and response to hermaphrodite contact.
WBGene00222858	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrX_pilon.g19179 and tag-275.
WBGene00222859	none available
WBGene00222860	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans F10C2.7 and chrV_pilon.g15909.
WBGene00222861	Is predicted to encode a protein with the following domains: PapD-like superfamily and Immunoglobulin-like fold. Is an ortholog of C. elegans C35A5.4 and chrV_pilon.g15535.
WBGene00222862	Predicted to enable G protein-coupled peptide receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrV_pilon.g15541 and dmsr-8.
WBGene00222863	none available
WBGene00222864	Is predicted to encode a protein with the following domains: Histone deacetylase domain; Histone deacetylase family; Ureohydrolase domain superfamily; Histone deacetylase domain; and Histone deacetylase domain superfamily. Is an ortholog of C. elegans chrV_pilon.g15543 and hda-11.
WBGene00222865	none available
WBGene00222866	Is affected by ivermectin based on RNA-seq studies. Is predicted to encode a protein with the following domains: Collagen triple helix repeat (20 copies) and Collagen triple helix repeat. Is an ortholog of C. elegans col-10; col-144; and col-145.
WBGene00222867	Predicted to enable guanyl-nucleotide exchange factor activity. Is an ortholog of C. elegans chrX_pilon.g19712 and vav-1. In C. elegans, vav-1 is involved in several processes, including negative regulation of Notch signaling pathway; positive regulation of nematode male tail tip morphogenesis; and regulation of vulval development.
WBGene00222868	Is an ortholog of C. elegans chrX_pilon.g19710 and crb-3.
WBGene00222869	Is predicted to encode a protein with the following domains: Peptidase family M28; Transferrin receptor-like dimerisation domain; PA domain; PA domain; Transferrin receptor-like, dimerisation domain; Peptidase M28; Transferrin receptor-like, dimerisation domain superfamily; and Glutamate carboxypeptidase 2-like. Is an ortholog of O. volvulus OVOC3734.
WBGene00222870	Is predicted to encode a protein with the following domains: Rdx family; Selenoprotein, Rdx-type; Selenoprotein T; and Thioredoxin-like superfamily. Is an ortholog of C. elegans selt-1.1; selt-1.2; and chrX_pilon.g20086.
WBGene00222871	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans chrX_pilon.g20087 and mig-2. In C. elegans, mig-2 is involved in several processes, including actin cytoskeleton organization; axon guidance; and cell migration.
WBGene00222872	Is predicted to encode a protein with the following domains: Transport protein Trs120 or TRAPPC9, TRAPP II complex subunit and TRAPP II complex, Trs120. Is an ortholog of C. elegans chrX_pilon.g20090 and trpp-9.
WBGene00222873	Is predicted to encode a protein with the following domains: TMEM164 family and Transmembrane protein 164. Is an ortholog of C. elegans C35C5.10 and chrX_pilon.g20088.
WBGene00222874	Is predicted to encode a protein with the following domains: Peptidase family M28; PA domain; Transferrin receptor-like dimerisation domain; PA domain; Transferrin receptor-like, dimerisation domain; Peptidase M28; Transferrin receptor-like, dimerisation domain superfamily; and Glutamate carboxypeptidase 2-like. Is an ortholog of C. elegans chrX_pilon.g18252 and gcp-2.1.
WBGene00222875	Predicted to enable carbohydrate binding activity. Is an ortholog of C. elegans C35D10.1 and chrIII_pilon.g7576.
WBGene00222876	Is predicted to encode a protein with the following domains: PDZ domain; PDZ domain; PDZ domain-containing protein GIPC1/2/3; and PDZ superfamily. Is an ortholog of C. elegans gipc-1; gipc-2; and chrIV_pilon.g11476.
WBGene00222877	Is affected by 20-hydroxyecdysone and ivermectin based on proteomic and RNA-seq studies. Is predicted to encode a protein with the following domains: ABC1 atypical kinase-like domain; ABC1 atypical kinase-like domain; Protein kinase-like domain superfamily; and ADCK3-like domain. Is an ortholog of C. elegans chrIII_pilon.g7568 and coq-8. In C. elegans, coq-8 is involved in ubiquinone biosynthetic process.
WBGene00222878	Is predicted to encode a protein with the following domains: Ubiquinol-cytochrome C chaperone; Ubiquinol-cytochrome c chaperone, CBP3; and Ubiquinol-cytochrome c chaperone/UPF0174. Is an ortholog of C. elegans C35D10.5 and chrIII_pilon.g7567.
WBGene00222879	Predicted to enable ADP binding activity. Is an ortholog of C. elegans ced-4 and chrIII_pilon.g7562. In C. elegans, ced-4 is involved in several processes, including muscle cell cellular homeostasis; positive regulation of proteolysis; and regulation of apoptotic process.
WBGene00222880	none available
WBGene00222881	Predicted to be involved in Arp2/3 complex-mediated actin nucleation; actin filament polymerization; and regulation of actin filament polymerization. Predicted to be located in actin cytoskeleton. Predicted to be part of Arp2/3 protein complex. Is an ortholog of C. elegans arx-6 and chrIII_pilon.g7575. In C. elegans, arx-6 is involved in epithelial cell migration and morphogenesis of embryonic epithelium.
WBGene00222882	none available
WBGene00222883	Predicted to enable uridylyltransferase activity. Is an ortholog of C. elegans C36A4.4; chrIII_pilon.g7328; and chrIV_pilon.g10144.
WBGene00222884	Predicted to enable AMP binding activity and acetate-CoA ligase activity. Predicted to be involved in acetyl-CoA biosynthetic process from acetate. Is an ortholog of C. elegans acs-19 and chrIII_pilon.g7332. In C. elegans, acs-19 is involved in positive regulation of proteasomal ubiquitin-dependent protein catabolic process and regulation of response to oxidative stress.
WBGene00222885	none available
WBGene00222886	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; pre-mRNA processing factor 4 (PRP4) like; WD40 repeat; Pre-mRNA processing factor 4 (PRP4)-like; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; PRP4-like superfamily; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chrI_pilon.g1662 and prp-4.
WBGene00222887	Predicted to enable NADP binding activity and dihydrofolate reductase activity. Predicted to be involved in glycine biosynthetic process and tetrahydrofolate biosynthetic process. Is an ortholog of C. elegans chrI_pilon.g1663 and dhfr-1.
WBGene00222888	Predicted to enable aspartic-type endopeptidase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrI_pilon.g1667 and imp-1.
WBGene00222889	Is predicted to encode a protein with the following domains: Microtubule-associated protein CRIPT and PDZ-binding protein, CRIPT. Is an ortholog of C. elegans C36B1.14 and chrI_pilon.g1659.
WBGene00222890	Is predicted to encode a protein with the following domains: Thrombospondin type 1 domain; Thrombospondin type-1 (TSP1) repeat; and Thrombospondin type-1 (TSP1) repeat superfamily.
WBGene00222891	Predicted to be integral component of membrane. Is an ortholog of C. elegans R166.2; C36B7.6; and chrX_pilon.g19349.
WBGene00222892	Predicted to enable RNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrV_pilon.g15463 and fubl-1.
WBGene00222893	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans mlc-1; mlc-2; and chrX_pilon.g21040. In C. elegans, mlc-1 is involved in several processes, including muscle organ development; nematode larval development; and regulation of muscle contraction.
WBGene00222894	Predicted to enable RNA polymerase I general transcription initiation factor activity. Predicted to be involved in transcription initiation from RNA polymerase I promoter. Is an ortholog of C. elegans C36E8.1 and chrIII_pilon.g7353.
WBGene00222895	Predicted to enable heme binding activity and oxygen binding activity. Is an ortholog of C. elegans chrIII_pilon.g7352 and glb-11.
WBGene00222896	Is predicted to encode a protein with the following domain: Plexin domain-containing protein. Is an ortholog of C. elegans chrIII_pilon.g7354 and pxd-1.
WBGene00222897	Is predicted to encode a protein with the following domains: SH3 domain; Fes/CIP4, and EFC/F-BAR homology domain; FCH domain; SH3 domain; AH/BAR domain superfamily; and SH3-like domain superfamily. Is an ortholog of C. elegans C36E8.4 and chrIII_pilon.g7355.
WBGene00222898	Predicted to enable DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrI_pilon.g1837 and irx-1.
WBGene00222899	none available
WBGene00222900	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; and Immunoglobulin-like fold. Is an ortholog of C. elegans C36H8.1 and chrIV_pilon.g12137.
WBGene00222901	Is predicted to encode a protein with the following domains: Domain of unknown function (DUF4078) and Coiled-coil domain-containing protein 174-like. Is an ortholog of O. volvulus OVOC1418.
WBGene00222902	Predicted to enable chloride channel activity. Is an ortholog of C. elegans best-8; best-6; and best-21.
WBGene00222903	Predicted to be involved in negative regulation of canonical Wnt signaling pathway. Is an ortholog of C. elegans chrI_pilon.g2869 and pry-1. In C. elegans, pry-1 is involved in several processes, including axon guidance; negative regulation of vulval development; and proteasome-mediated ubiquitin-dependent protein catabolic process.
WBGene00222904	Is predicted to encode a protein with the following domains: NADAR domain; NADAR; and YbiA-like superfamily. Is an ortholog of O. volvulus OVOC4753.
WBGene00222905	none available
WBGene00222906	Is an ortholog of C. elegans chrV_pilon.g14829 and txt-5.
WBGene00222907	Is predicted to encode a protein with the following domains: Memo-like protein and MEMO1 family. Is an ortholog of C. elegans chrV_pilon.g14833 and memo-1.
WBGene00222908	none available
WBGene00222909	Predicted to be located in cell surface. Is an ortholog of C. elegans ttr-33.
WBGene00222910	Predicted to enable isocitrate dehydrogenase (NAD+) activity. Predicted to be involved in tricarboxylic acid cycle. Is an ortholog of C. elegans chrX_pilon.g20534 and idhb-1.
WBGene00222911	Predicted to be integral component of membrane. Is an ortholog of C. elegans C37E2.2; C37E2.3; and chrX_pilon.g20536.
WBGene00222912	Predicted to enable DNA binding activity. Is an ortholog of C. elegans ceh-36 and chrX_pilon.g20537. In C. elegans, ceh-36 is involved in neuron fate specification; positive regulation of transcription by RNA polymerase II; and sensory perception of chemical stimulus.
WBGene00222913	Predicted to enable DNA binding activity. Is an ortholog of C. elegans ceh-37 and chrX_pilon.g20538. In C. elegans, ceh-37 is involved in neuron fate specification; olfactory behavior; and regulation of transcription by RNA polymerase II.
WBGene00222914	Predicted to enable calcium ion binding activity and calcium-dependent phospholipid binding activity. Is an ortholog of C. elegans chrV_pilon.g14094 and nex-4.
WBGene00222915	Is predicted to encode a protein with the following domains: Nucleolar complex-associated protein; CBF/Mak21 family; CCAAT-binding factor; Nucleolar complex-associated protein 3, N-terminal; Armadillo-type fold; and Nucleolar complex-associated protein 3. Is an ortholog of C. elegans C37H5.5 and chrV_pilon.g14085.
WBGene00222916	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans C28A5.6; C38C3.4; and K09C6.2.
WBGene00222917	Predicted to enable actin binding activity. Predicted to be involved in actin filament depolymerization. Predicted to be located in actin cytoskeleton. Is an ortholog of C. elegans F53E2.2 and chrV_pilon.g13230. In C. elegans, F53E2.2 is involved in several processes, including actin filament-based process; embryo development; and positive regulation of actin filament polymerization.
WBGene00222918	Is predicted to encode a protein with the following domains: Cytosolic motility protein and Cytosolic motility protein. Is an ortholog of C. elegans chrV_pilon.g13237; chrIV_pilon.g11726; and chrIV_pilon.g11573.
WBGene00222919	Predicted to enable catalytic activity. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans atgp-2 and chrII_pilon.g6586. In C. elegans, atgp-2 is involved in amino acid transmembrane transport.
WBGene00222920	Is an ortholog of C. elegans chrII_pilon.g6582 and tag-297.
WBGene00222921	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans chrIII_pilon.g8601 and slc-17.2.
WBGene00222922	Predicted to enable transcription coregulator activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be part of mediator complex. Is an ortholog of C. elegans chrIII_pilon.g8603 and rgr-1.
WBGene00222923	none available
WBGene00222924	Predicted to enable DNA binding activity. Is an ortholog of O. volvulus Ovo-pal-1.
WBGene00222925	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans arl-6 and chrIII_pilon.g7548. In C. elegans, arl-6 is involved in intracellular transport.
WBGene00222926	Predicted to enable methyltransferase activity. Is an ortholog of C. elegans chrIII_pilon.g7545 and metl-5. In C. elegans, metl-5 is involved in rRNA methylation.
WBGene00222927	Is predicted to encode a protein with the following domains: RUN domain; Rab-binding domain (RBD); Rab-GTPase-TBC domain; Rab-GTPase-TBC domain; RUN domain; Small G protein signalling modulator 1/2, Rab-binding domain; Rab-GTPase-TBC domain superfamily; and RUN domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g8856 and tbc-8. In C. elegans, tbc-8 is involved in dense core granule maturation.
WBGene00222928	Predicted to enable glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity. Predicted to be involved in O-glycan processing. Predicted to be located in membrane. Is an ortholog of C. elegans C38H2.2 and chrIII_pilon.g8857.
WBGene00222929	Predicted to enable carbon-nitrogen ligase activity, with glutamine as amido-N-donor. Is an ortholog of C. elegans C39B5.6 and chrIII_pilon.g7059.
WBGene00222930	Is an ortholog of C. elegans C39D10.6 and chrX_pilon.g19484.
WBGene00222931	Predicted to be involved in regulation of signal transduction. Predicted to be located in collagen-containing extracellular matrix. Predicted to be anchored component of plasma membrane. Is an ortholog of O. volvulus Ovo-lon-2.
WBGene00222932	Predicted to enable DNA binding activity. Is an ortholog of C. elegans chrX_pilon.g18966 and mls-2. In C. elegans, mls-2 is involved in several processes, including establishment of mitotic spindle orientation; generation of neurons; and regulation of mesodermal cell fate specification.
WBGene00222933	none available
WBGene00222934	Is predicted to encode a protein with the following domains: Mitotic checkpoint regulator, MAD2B-interacting and Proline-rich protein PRCC. Is an ortholog of O. volvulus OVOC5269.
WBGene00222935	Predicted to be involved in microtubule-based movement. Predicted to be part of cytoplasmic dynein complex. Is an ortholog of C. elegans chrIV_pilon.g12219 and dli-1. In C. elegans, dli-1 is involved in regulation of dendrite morphogenesis and retrograde axonal transport.
WBGene00222936	Predicted to enable zinc ion binding activity. Is an ortholog of C. elegans chrV_pilon.g13195 and madd-2. In C. elegans, madd-2 is involved in cell projection organization; protein ubiquitination; and regulation of protein localization.
WBGene00222937	Predicted to be involved in morphogenesis of a branching epithelium. Is an ortholog of C. elegans C39F7.5 and chrV_pilon.g13201.
WBGene00222938	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans C39H7.1; Y38H8A.3; and chrIV_pilon.g12314.
WBGene00222939	none available
WBGene00222940	Predicted to enable voltage-gated potassium channel activity. Predicted to be involved in potassium ion transport; protein homooligomerization; and transmembrane transport. Predicted to be located in membrane. Predicted to be part of voltage-gated potassium channel complex. Is an ortholog of C. elegans chrV_pilon.g16150 and shw-3. In C. elegans, shw-3 is involved in potassium ion transport.
WBGene00222941	Predicted to enable acetylcholine-gated cation-selective channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be located in postsynaptic membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans acr-11 and chrI_pilon.g1205. In C. elegans, acr-11 is involved in chemical synaptic transmission.
WBGene00222942	none available
WBGene00222943	Predicted to enable mRNA 3'-UTR binding activity and translation regulator activity. Predicted to be involved in regulation of translation. Is an ortholog of C. elegans chrIII_pilon.g8587 and cpb-1. In C. elegans, cpb-1 is involved in meiotic cell cycle and spermatogenesis.
WBGene00222944	Predicted to enable fatty acid elongase activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIII_pilon.g8592 and elo-4.
WBGene00222945	Predicted to be located in cell surface. Is an ortholog of C. elegans chrIII_pilon.g8590 and ttr-5.
WBGene00222946	Predicted to enable UFM1 conjugating enzyme activity. Predicted to be involved in protein ufmylation. Is an ortholog of C. elegans chrIII_pilon.g8591 and ufc-1.
WBGene00222947	Predicted to enable DNA binding activity. Is an ortholog of C. elegans chrX_pilon.g20128 and ttx-3. In C. elegans, ttx-3 is involved in several processes, including neuron differentiation; regulation of developmental process; and response to temperature stimulus.
WBGene00222948	Predicted to enable acyltransferase activity and phosphopantetheine binding activity. Predicted to be involved in biosynthetic process. Is an ortholog of C. elegans chrX_pilon.g19075 and pks-1.
WBGene00222949	Predicted to enable ATP binding activity; protein kinase activity; and ribonuclease activity. Predicted to be involved in mRNA processing and protein phosphorylation. Is an ortholog of C. elegans chrII_pilon.g5162 and ire-1. In C. elegans, ire-1 is involved in several processes, including nematode larval development; positive regulation of transcription by RNA polymerase II; and response to tunicamycin.
WBGene00222950	Predicted to enable sodium channel activity. Predicted to be involved in sodium ion transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g5163 and unc-105. In C. elegans, unc-105 is involved in calcium ion transport; magnesium ion transport; and muscle organ development.
WBGene00222951	Predicted to enable cysteine-type peptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrII_pilon.g5164 and ulp-4. In C. elegans, ulp-4 is involved in several processes, including positive regulation of DNA-binding transcription factor activity; positive regulation of protein import into nucleus; and protein desumoylation.
WBGene00222952	Is predicted to encode a protein with the following domains: PQ loop repeat; Lysosomal cystine transporter; and PQ-loop repeat. Is an ortholog of C. elegans chrII_pilon.g5165 and ctns-1. In C. elegans, ctns-1 is involved in L-cystine transport; lysosome organization; and phagocytosis.
WBGene00222953	Predicted to enable ion transmembrane transporter activity. Predicted to be involved in ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrII_pilon.g5159 and sfxn-5.
WBGene00222954	Predicted to enable isopeptidase activity; metal-dependent deubiquitinase activity; and translation initiation factor activity. Predicted to be located in cytoplasm. Predicted to be part of eukaryotic translation initiation factor 3 complex. Is an ortholog of C. elegans chrI_pilon.g701 and eif-3.H.
WBGene00222955	Is affected by ivermectin based on RNA-seq studies. Is predicted to encode a protein with the following domains: Cysteine/serine-rich nuclear protein N-terminus; Cysteine/serine-rich nuclear protein family; and Cysteine/serine-rich nuclear protein, N-terminal domain. Is an ortholog of C. elegans C41D11.3 and chrI_pilon.g700.
WBGene00222956	Is predicted to encode a protein with the following domains: Tetratricopeptide-like helical domain superfamily; Tetratricopeptide repeat; and Tetratricopeptide repeat protein 14. Is an ortholog of O. volvulus OVOC9.
WBGene00222957	Predicted to enable helicase activity. Is an ortholog of C. elegans R03D7.2; C05C10.2; and chrIV_pilon.g10134.
WBGene00222958	Predicted to enable hydrolase activity; metal ion binding activity; and nucleic acid binding activity. Is an ortholog of C. elegans cps-6. In C. elegans, cps-6 is involved in RNA catabolic process and apoptotic DNA fragmentation.
WBGene00222959	Is predicted to encode a protein with the following domains: TM2 domain and TM2 domain. Is an ortholog of C. elegans C41D11.9 and chrI_pilon.g702.
WBGene00222960	none available
WBGene00222961	Predicted to be integral component of membrane.
WBGene00222962	none available
WBGene00222963	Is predicted to encode a protein with the following domains: Regulator of G protein signaling domain; RGS domain; and RGS domain superfamily. Is an ortholog of C. elegans chrX_pilon.g19112 and rgs-6.
WBGene00222964	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of O. volvulus OVOC3081.
WBGene00222965	Is predicted to encode a protein with the following domains: Anaphase-promoting complex subunit 4 WD40 domain; Golgi CORVET complex core vacuolar protein 8; WD40/YVTN repeat-like-containing domain superfamily; Anaphase-promoting complex subunit 4, WD40 domain; Vacuolar protein sorting-associated protein 8, central domain; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chrIV_pilon.g12036 and vps-8.
WBGene00222966	Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans hpo-12.
WBGene00222967	Is an ortholog of C. elegans C42C1.12 and chrIV_pilon.g12040.
WBGene00222968	Is predicted to encode a protein with the following domains: Lysine methyltransferase; Lysine methyltransferase; and S-adenosyl-L-methionine-dependent methyltransferase. Is an ortholog of C. elegans C42C1.13 and chrIV_pilon.g12038.
WBGene00222969	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrIV_pilon.g12034 and rpl-34.
WBGene00222970	Predicted to enable ubiquitin protein ligase binding activity. Predicted to be located in endoplasmic reticulum. Is an ortholog of C. elegans chrIV_pilon.g12042 and erl-1.
WBGene00222971	Is predicted to encode a protein with the following domains: DB module and Domain of unknown function DB. Is an ortholog of C. elegans F35B3.4 and chrX_pilon.g20961.
WBGene00222972	Predicted to enable DNA-binding transcription factor activity and sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrX_pilon.g19012 and ets-5.
WBGene00222973	Predicted to enable metallopeptidase activity and peptidyl-dipeptidase activity. Predicted to be involved in proteolysis. Predicted to be located in membrane. Is an ortholog of C. elegans acn-1 and chrX_pilon.g19014. In C. elegans, acn-1 is involved in ecdysis, collagen and cuticulin-based cuticle and nematode male tail tip morphogenesis.
WBGene00222974	Predicted to enable heparin binding activity and transition metal ion binding activity. Predicted to be integral component of membrane. Is an ortholog of C. elegans apl-1 and chrX_pilon.g19019. In C. elegans, apl-1 is involved in body morphogenesis; ecdysis, collagen and cuticulin-based cuticle; and nematode larval development.
WBGene00222975	Is predicted to encode a protein with the following domains: Zona pellucida-like domain and Zona pellucida domain. Is an ortholog of C. elegans chrX_pilon.g19780 and dyf-7. In C. elegans, dyf-7 is involved in amphid sensory organ dendrite retrograde extension and neuron projection extension.
WBGene00222976	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans acin-1 and chrI_pilon.g681. In C. elegans, acin-1 is involved in gonad morphogenesis and regulation of cell migration.
WBGene00222977	Predicted to enable DNA binding activity; histone methyltransferase activity (H3-K36 specific); and nuclease activity. Predicted to be involved in histone H3-K36 trimethylation and regulation of transcription, DNA-templated. Predicted to be located in chromosome and nucleus. Is an ortholog of C. elegans mes-4 and lin-59 and members of the C. elegans set gene class including set-25. In C. elegans, lin-59 is involved in several processes, including ectodermal cell fate specification; nematode male tail tip morphogenesis; and oviposition.
WBGene00222978	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans chrI_pilon.g674 and tufm-2.
WBGene00222979	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans C50F2.5; C43E11.5; and chrI_pilon.g671.
WBGene00222980	Is predicted to encode a protein with the following domains: PDZ domain; PDZ domain; SAM domain (Sterile alpha motif); PDZ domain; Sterile alpha motif domain; Sterile alpha motif/pointed domain superfamily; PDZ superfamily; Neurabin-1/2, PDZ domain; and Neurabin-like family. Is an ortholog of C. elegans chrI_pilon.g670 and nab-1. In C. elegans, nab-1 is involved in synapse assembly.
